"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"40145","5","213","75","0","2021","2","N","Wagoner County, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40145","5","213","75","0","2021","3","N","Wagoner County, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40147","5","213","75","0","2021","1","N","Washington County, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,0,"N",7.49,0,0,0,0,0,0,0,"N",-3,-15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40147","5","213","75","0","2021","2","N","Washington County, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,0,0,0,0,0,0,0,"N",7.19,0,0,0,0,0,0,0,"N",-4,-21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40147","5","213","75","0","2021","3","","Washington County, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,195,177,179,2627383,533617,10617,1100,"",7.27,6.72,6.11,6.14,5.11,3.66,5.01,0.81,"",-3,-16.7,23,13.4,12,7.3,12,7.2,116584,4.6,330424,162.6,7728,267.5,-50,-4.3
"40149","5","213","75","0","2021","1","","Washita County, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",21,69,68,68,690736,689655,15116,778,"",47.45,25.21,24.61,24.32,20.52,25.04,46.06,0.83,"",1,5.0,-48,-41.0,-44,-39.3,-37,-35.2,-674628,-49.4,-615410,-47.2,3867,34.4,-165,-17.5
"40149","5","213","75","0","2021","2","","Washita County, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,66,64,66,811357,651593,13969,955,"",44.09,23.27,22.77,23.86,20.95,33.08,74.52,0.90,"",-1,-5.0,-36,-35.3,-19,-22.9,-11,-14.3,-290368,-26.4,-37681,-5.5,6432,85.3,-15,-1.5
"40149","5","213","75","0","2021","3","","Washita County, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,67,67,66,747742,243959,6347,863,"",44.05,26.40,22.88,23.33,20.72,19.77,47.11,0.86,"",0,0.0,0,0.0,-3,-4.3,-5,-7.0,-64328,-7.9,125693,106.3,4543,251.8,-38,-4.2
"40151","5","213","75","0","2021","1","","Woods County, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,119,122,121,2857095,1974960,71952,1821,"",23.47,23.88,24.12,23.14,40.35,33.95,91.76,1.70,"",0,0.0,-48,-28.7,-43,-26.1,-31,-20.4,-337745,-10.6,-217092,-9.9,-905,-1.2,298,19.6
"40151","5","213","75","0","2021","2","","Woods County, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,124,122,122,2241736,344743,6860,1406,"",22.07,23.53,23.08,23.29,29.69,9.74,21.68,1.27,"",-1,-8.3,-25,-16.8,-28,-18.7,-6,-4.7,-483702,-17.7,97676,39.5,241,3.6,-67,-4.5
"40151","5","213","75","0","2021","3","","Woods County, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,120,120,120,2319457,149856,2195,1487,"",22.31,22.89,22.29,22.67,31.01,6.53,8.98,1.37,"",-1,-8.3,-6,-4.8,-6,-4.8,4,3.4,-28297,-1.2,103088,220.4,2026,1198.8,15,1.0
"40153","5","213","75","0","2021","1","","Woodward County, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",64,569,584,606,9687086,8718577,136353,1271,"",48.03,48.75,50.13,49.72,53.58,51.01,51.98,1.08,"",-10,-13.5,-428,-42.9,-387,-39.9,-325,-34.9,-7814439,-44.7,-5868955,-40.2,41011,43.0,-122,-8.8
"40153","5","213","75","0","2021","2","","Woodward County, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",60,609,613,640,11138007,5517185,104113,1380,"",45.89,48.78,49.26,51.40,55.15,52.79,83.49,1.11,"",-15,-20.0,-296,-32.7,-250,-29.0,-145,-18.5,-3520071,-24.0,1868377,51.2,75895,269.0,55,4.2
"40153","5","213","75","0","2021","3","","Woodward County, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",60,610,632,655,12331018,3326528,80274,1500,"",46.43,49.97,51.79,53.21,62.30,52.69,93.59,1.21,"",-13,-17.8,-28,-4.4,-5,-0.8,33,5.3,1763879,16.7,2395880,257.4,74373,1260.3,215,16.7
"40999","5","213","75","0","2021","1","","Unknown Or Undefined, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",64,227,218,228,4666986,3562685,81337,1600,"",7.71,7.05,6.59,6.55,5.76,4.64,4.68,0.86,"",7,12.3,-138,-37.8,-209,-48.9,-190,-45.5,-3521315,-43.0,-2429944,-40.5,-2442,-2.9,38,2.4
"40999","5","213","75","0","2021","2","","Unknown Or Undefined, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",65,251,250,246,5091336,1897835,42814,1573,"",6.92,6.95,6.84,6.52,5.72,4.62,4.63,0.85,"",7,12.1,-139,-35.6,-59,-19.1,-30,-10.9,-1325567,-20.7,448889,31.0,20330,90.4,54,3.6
"40999","5","213","75","0","2021","3","","Unknown Or Undefined, Oklahoma","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",68,250,255,279,5070838,1292211,26548,1493,"",6.61,6.36,6.30,6.97,5.12,4.26,3.65,0.78,"",11,19.3,1,0.4,22,9.4,36,14.8,838953,19.8,998208,339.5,21598,436.3,146,10.8
"41000","5","213","55","0","2021","1","","Oregon -- Statewide","Private","NAICS 213 Support activities for mining","State, NAICS 3-digit -- by ownership sector","All establishment sizes",15,83,82,77,1433793,1402857,27145,1367,"",0.05,0.03,0.03,0.03,0.03,0.03,0.02,0.86,"",2,15.4,9,12.2,6,7.9,-7,-8.3,-34752,-2.4,2779,0.2,4585,20.3,-81,-5.6
"41000","5","213","55","0","2021","2","","Oregon -- Statewide","Private","NAICS 213 Support activities for mining","State, NAICS 3-digit -- by ownership sector","All establishment sizes",13,84,79,80,1482676,1097202,22346,1408,"",0.05,0.03,0.03,0.03,0.02,0.03,0.03,0.85,"",-2,-13.3,11,15.1,2,2.6,4,5.3,162904,12.3,163687,17.5,8988,67.3,60,4.5
"41000","5","213","55","0","2021","3","","Oregon -- Statewide","Private","NAICS 213 Support activities for mining","State, NAICS 3-digit -- by ownership sector","All establishment sizes",13,82,83,86,1583702,805047,16884,1456,"",0.05,0.03,0.03,0.03,0.02,0.03,0.02,0.86,"",-2,-13.3,-1,-1.2,-13,-13.5,-4,-4.4,77114,5.1,79218,10.9,5215,44.7,164,12.7
"41019","5","213","75","0","2021","1","N","Douglas County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41019","5","213","75","0","2021","2","N","Douglas County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41019","5","213","75","0","2021","3","N","Douglas County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41023","5","213","75","0","2021","1","N","Grant County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.86,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41023","5","213","75","0","2021","2","N","Grant County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.88,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41023","5","213","75","0","2021","3","N","Grant County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.87,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41029","5","213","75","0","2021","1","N","Jackson County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41029","5","213","75","0","2021","2","N","Jackson County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41029","5","213","75","0","2021","3","","Jackson County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,17,18,19,197365,129617,2760,843,"",0.23,0.12,0.13,0.13,0.08,0.10,0.07,0.62,"",0,0.0,-6,-26.1,-5,-21.7,-3,-13.6,770,0.4,6763,5.5,644,30.4,176,26.4
"41033","5","213","75","0","2021","1","N","Josephine County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41033","5","213","75","0","2021","2","-","Josephine County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41033","5","213","75","0","2021","3","-","Josephine County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41039","5","213","75","0","2021","1","N","Lane County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41039","5","213","75","0","2021","2","N","Lane County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41039","5","213","75","0","2021","3","N","Lane County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41041","5","213","75","0","2021","1","N","Lincoln County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41041","5","213","75","0","2021","2","N","Lincoln County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41041","5","213","75","0","2021","3","N","Lincoln County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41043","5","213","75","0","2021","1","N","Linn County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41043","5","213","75","0","2021","2","N","Linn County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41043","5","213","75","0","2021","3","N","Linn County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41047","5","213","75","0","2021","1","N","Marion County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.10,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41047","5","213","75","0","2021","2","N","Marion County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41047","5","213","75","0","2021","3","N","Marion County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41051","5","213","75","0","2021","1","N","Multnomah County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.02,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41051","5","213","75","0","2021","2","N","Multnomah County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.02,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41051","5","213","75","0","2021","3","N","Multnomah County, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.02,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41999","5","213","75","0","2021","1","N","Unknown Or Undefined, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41999","5","213","75","0","2021","2","N","Unknown Or Undefined, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41999","5","213","75","0","2021","3","N","Unknown Or Undefined, Oregon","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42000","5","213","55","0","2021","1","","Pennsylvania -- Statewide","Private","NAICS 213 Support activities for mining","State, NAICS 3-digit -- by ownership sector","All establishment sizes",541,8221,8288,8355,162962412,82238039,4305077,1512,"",0.91,1.00,1.00,0.98,0.90,1.00,1.14,0.91,"",-26,-4.6,-2837,-25.7,-2672,-24.4,-2308,-21.6,-75877207,-31.8,-28053443,-25.4,-2006734,-31.8,-175,-10.4
"42000","5","213","55","0","2021","2","","Pennsylvania -- Statewide","Private","NAICS 213 Support activities for mining","State, NAICS 3-digit -- by ownership sector","All establishment sizes",542,8339,8319,8328,178019350,14916010,831683,1644,"",0.92,0.96,0.96,0.95,0.95,0.72,0.99,1.00,"",-19,-3.4,-1350,-13.9,-984,-10.6,-660,-7.3,-13933650,-7.3,6749610,82.7,319432,62.4,61,3.9
"42000","5","213","55","0","2021","3","","Pennsylvania -- Statewide","Private","NAICS 213 Support activities for mining","State, NAICS 3-digit -- by ownership sector","All establishment sizes",541,8498,8563,8446,183225442,13218897,676867,1658,"",0.91,0.95,0.95,0.94,0.94,0.91,1.07,0.99,"",-15,-2.7,-78,-0.9,88,1.0,117,1.4,16606178,10.0,6418849,94.4,240316,55.0,143,9.4
"42001","5","213","75","0","2021","1","N","Adams County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42001","5","213","75","0","2021","2","N","Adams County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42001","5","213","75","0","2021","3","N","Adams County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42003","5","213","75","0","2021","1","N","Allegheny County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",39,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",-8,-17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42003","5","213","75","0","2021","2","N","Allegheny County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",40,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",-5,-11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42003","5","213","75","0","2021","3","N","Allegheny County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",39,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",-4,-9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42005","5","213","75","0","2021","1","","Armstrong County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,199,196,206,2848118,1761223,40106,1094,"",4.61,8.81,8.55,8.66,8.43,8.54,4.34,0.97,"",0,0.0,-29,-12.7,-27,-12.1,-12,-5.5,-1310421,-31.5,-305388,-14.8,-23130,-36.6,-340,-23.7
"42005","5","213","75","0","2021","2","","Armstrong County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,205,215,210,3522430,510096,13894,1290,"",4.61,8.56,8.87,8.56,9.37,8.11,5.48,1.08,"",1,10.0,-11,-5.1,1,0.5,0,0.0,303310,9.4,358675,236.9,7685,123.8,129,11.1
"42005","5","213","75","0","2021","3","","Armstrong County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,220,223,219,3699529,422476,9696,1290,"",4.66,8.84,9.04,8.83,9.48,10.79,5.86,1.06,"",1,10.0,49,28.7,30,15.5,42,23.7,1064638,40.4,365461,641.0,6281,183.9,166,14.8
"42007","5","213","75","0","2021","1","","Beaver County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,13,14,11,169549,103826,4563,1030,"",0.50,0.17,0.18,0.14,0.11,0.13,0.11,0.68,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42007","5","213","75","0","2021","2","","Beaver County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,13,13,13,157729,26591,984,933,"",0.51,0.16,0.16,0.16,0.09,0.12,0.09,0.59,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42007","5","213","75","0","2021","3","","Beaver County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,13,14,13,201534,42138,1576,1163,"",0.51,0.16,0.17,0.16,0.12,0.30,0.24,0.72,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42011","5","213","75","0","2021","1","N","Berks County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42011","5","213","75","0","2021","2","N","Berks County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42011","5","213","75","0","2021","3","N","Berks County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42013","5","213","75","0","2021","1","N","Blair County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42013","5","213","75","0","2021","2","N","Blair County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,0,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42013","5","213","75","0","2021","3","N","Blair County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42015","5","213","75","0","2021","1","","Bradford County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,455,471,468,7791328,4859203,269753,1290,"",7.39,14.44,14.86,14.36,14.02,18.48,20.90,0.96,"",0,0.0,-25,-5.2,-7,-1.5,8,1.7,14298,0.2,365944,8.1,32537,13.7,24,1.9
"42015","5","213","75","0","2021","2","","Bradford County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,388,364,357,6721485,805020,49980,1399,"",7.10,11.84,11.06,10.77,11.71,11.23,17.20,1.04,"",-2,-10.0,-42,-9.8,-61,-14.4,-77,-17.7,-410425,-5.8,291195,56.7,19908,66.2,122,9.6
"42015","5","213","75","0","2021","3","","Bradford County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,406,418,400,7306658,555788,34521,1378,"",7.49,11.99,12.33,11.84,11.41,11.70,16.16,0.95,"",-1,-5.0,-46,-10.2,-44,-9.5,-39,-8.9,-358557,-4.7,-486023,-46.7,-25286,-42.3,71,5.4
"42017","5","213","75","0","2021","1","N","Bucks County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42017","5","213","75","0","2021","2","N","Bucks County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42017","5","213","75","0","2021","3","N","Bucks County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42019","5","213","75","0","2021","1","","Butler County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,381,419,428,10129014,4241694,133477,1903,"",1.67,3.15,3.44,3.43,4.43,3.46,2.35,1.32,"",2,16.7,-151,-28.4,-141,-25.2,-128,-23.0,-4112633,-28.9,-1592854,-27.3,-90756,-40.5,-91,-4.6
"42019","5","213","75","0","2021","2","","Butler County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,442,449,462,13252058,1551791,54292,2260,"",1.70,3.47,3.48,3.55,5.31,5.00,4.01,1.52,"",2,16.7,-53,-10.7,12,2.7,38,9.0,-1499605,-10.2,1327659,592.4,45573,522.7,-250,-10.0
"42019","5","213","75","0","2021","3","","Butler County, Pennsylvania","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,456,461,450,10923158,899317,26522,1844,"",1.82,3.45,3.49,3.45,4.16,4.60,2.99,1.20,"",3,25.0,98,27.4,87,23.3,98,27.8,1989389,22.3,801033,815.0,23087,672.1,-58,-3.0
